id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,clicked,clickedLastChangedAt,ended,endedLastChangedAt,endedInactive,endedInactiveLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,numRoundsInactive,numRoundsInactiveLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JH1G3JJ3BXQMGP4WP8VP19T2,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:05:02.587610046Z,1.830000,2025-01-07T23:33:40.270817363Z,/tangrams/267_63.png,2025-01-07T23:33:37.058758082Z,game ended,2025-01-07T23:33:40.339102725Z,false,2025-01-07T23:05:02.587610046Z,true,2025-01-07T23:34:31.179621306Z,"{""age"":""23"",""gender"":""Female"",""strategy"":""Follow the same words they used"",""enjoy"":""Yes - we udnerstood each other well"",""feedback"":"""",""education"":""master""}",2025-01-07T23:34:31.188022065Z,01JH1F2GX7DR1ZQG7AGSN3KRT7,2025-01-07T23:04:08.040199671Z,2,2025-01-07T23:03:33.662897852Z,true,2025-01-07T23:04:53.333161681Z,01JH1F2GX7DR1ZQG7AGSN3KRT7,2025-01-07T23:04:53.344122917Z,01JH1G72TTWK32Y1R64FR77TJ7,2025-01-07T23:04:53.344122917Z,Minu,2025-01-07T23:05:02.587610046Z,#444EA1,2025-01-07T23:05:02.587610046Z,0,2025-01-07T23:05:02.587610046Z,01JH1G3HZMY8GDXG91XTPN5SEF,2025-01-07T23:02:58.371147441Z,5da09f733c3367001a72dec6,2025-01-07T23:02:58.371147441Z,01JH1G2K4Y4Y76VDGDG3R2VZNF,2025-01-07T23:05:02.587610046Z,matcher,2025-01-07T23:33:09.998472557Z,1.830000,2025-01-07T23:33:40.270817363Z,/avatars/red.png,2025-01-07T23:05:02.587610046Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:02:58.37992234Z,full-comp-within,2025-01-07T23:02:58.37992234Z,"{""participantKey"":""5da09f733c3367001a72dec6"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db271c95de24c4cfb78aa""}",2025-01-07T23:02:58.764098706Z
01JH1GBNHJM7YQ13QAZ9FXAW07,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:16:19.726825804Z,1.620000,2025-01-07T23:51:57.949522659Z,/tangrams/188_398.png,2025-01-07T23:51:54.527937103Z,game ended,2025-01-07T23:51:58.034452824Z,false,2025-01-07T23:16:19.726825804Z,true,2025-01-07T23:53:56.455306244Z,"{""age"":""33"",""gender"":""Male"",""strategy"":""We focused on any specific shape in any specific location"",""enjoy"":""I enjoyed it. It seemed like we were in sync after a few rounds."",""feedback"":"""",""education"":""master""}",2025-01-07T23:53:56.440983851Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:09:24.538576325Z,2,2025-01-07T23:10:32.450118953Z,true,2025-01-07T23:11:12.547295383Z,01JH1FPYSD6AFHHMZW70VZN68N,2025-01-07T23:11:12.558930917Z,01JH1GJN5BFRXRV4EETBN3EWY3,2025-01-07T23:11:12.558930917Z,Minu,2025-01-07T23:16:19.726825804Z,#444EA1,2025-01-07T23:16:19.726825804Z,0,2025-01-07T23:27:03.34133584Z,01JH1GBMN6MFFDM5823P5BC9YZ,2025-01-07T23:07:23.570067577Z,6287745dd285a8be832879dc,2025-01-07T23:07:23.570067577Z,01JH1GB0VR9YQNZXSBNQGGRBQW,2025-01-07T23:16:19.726825804Z,matcher,2025-01-07T23:51:43.417523592Z,1.620000,2025-01-07T23:51:57.949522659Z,/avatars/red.png,2025-01-07T23:16:19.726825804Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:07:23.579821456Z,full-noncomp,2025-01-07T23:07:23.579821456Z,"{""participantKey"":""6287745dd285a8be832879dc"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db35e089cde3e82e4d9b7""}",2025-01-07T23:07:23.947198893Z
01JH1GP991AKWX71GS1CEY9R1N,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:16:10.934220193Z,0.570000,2025-01-07T23:36:35.416054039Z,,2025-01-07T23:39:45.690462032Z,game ended,2025-01-07T23:43:59.389287363Z,true,2025-01-07T23:43:59.349580207Z,true,2025-01-07T23:48:24.562331204Z,"{""age"":""32"",""gender"":""Female"",""strategy"":""Describing the shapes farthest on the left and farthest on the right, and coming up with names for them (frog legs, Yorkie, airplane wings)."",""enjoy"":""I did. We fell into a rhythm and it became easier with each round to describe the target picture due to the fact that we came up with names for them."",""feedback"":""The only problem was my partner disconnected so we only got halfway through the game."",""education"":""bachelor""}",2025-01-07T23:48:24.551109816Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:13:11.468485936Z,2,2025-01-07T23:15:32.453520514Z,true,2025-01-07T23:16:10.450070217Z,01JH1FPYSBXXZ6KPHKJBRG98KY,2025-01-07T23:16:10.478355639Z,01JH1GVR3AF9V0CBG5DKCWPT98,2025-01-07T23:16:10.478355639Z,Minu,2025-01-07T23:16:10.934220193Z,#444EA1,2025-01-07T23:16:10.934220193Z,4,2025-01-07T23:43:59.349580207Z,01JH1GP92TPHS4EWJ508P36Y3P,2025-01-07T23:13:11.457159751Z,664993e12a5b629050529e17,2025-01-07T23:13:11.457159751Z,01JH1FMXDPSY3S00G2CPNJGKQM,2025-01-07T23:16:10.934220193Z,director,2025-01-07T23:42:56.006278788Z,0.570000,2025-01-07T23:36:35.416054039Z,/avatars/red.png,2025-01-07T23:16:10.934220193Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:13:11.468485936Z,full-comp-within,2025-01-07T23:13:11.468485936Z,"{""participantKey"":""664993e12a5b629050529e17"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db4a5e5769779d2fb799c""}",2025-01-07T23:13:11.571832936Z
01JH1FPHKPB5NF5G3K1BA1EMSZ,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T22:58:16.380928396Z,1.830000,2025-01-07T23:22:00.09619964Z,/tangrams/243_179.png,2025-01-07T23:21:56.934586376Z,game ended,2025-01-07T23:22:00.152184126Z,false,2025-01-07T22:58:16.380928396Z,true,2025-01-07T23:23:00.833769562Z,"{""age"":""22"",""gender"":""Male"",""strategy"":""Simple description, repeat answers once the correlation has been established"",""enjoy"":""Yes, because my partner was really nice and had good descriptions."",""feedback"":""The game lagged once and I couldn't select a shape, froze for roughly 10 seconds"",""education"":""other""}",2025-01-07T23:23:00.825565461Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:55:51.419545662Z,2,2025-01-07T22:56:35.089971844Z,true,2025-01-07T22:58:16.152229509Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:58:16.165429429Z,01JH1FTYZ13GYZRRFTCH7GFRMA,2025-01-07T22:58:16.165429429Z,Minu,2025-01-07T22:58:16.380928396Z,#444EA1,2025-01-07T22:58:16.380928396Z,0,2025-01-07T22:58:16.380928396Z,01JH1FPHGCT3F7ZNM1CWBJBHSH,2025-01-07T22:55:51.414150942Z,661747a10840d7553533cda1,2025-01-07T22:55:51.414150942Z,01JH1FD62ME2NE4MQZBQHN41G6,2025-01-07T22:58:16.380928396Z,matcher,2025-01-07T23:21:35.249626527Z,1.830000,2025-01-07T23:22:00.09619964Z,/avatars/red.png,2025-01-07T22:58:16.380928396Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T22:55:51.419545662Z,full-noncomp,2025-01-07T22:55:51.419545662Z,"{""participantKey"":""661747a10840d7553533cda1"",""STUDY_ID"":""677da39d1cabd8539d9e95f8"",""SESSION_ID"":""677daf7e7a85897581fd4e61""}",2025-01-07T22:55:51.478530676Z
01JH1FPREF39YP71EGNKJGH49Q,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-07T23:08:59.845870384Z,1.800000,2025-01-07T23:32:32.731194871Z,/tangrams/215_410.png,2025-01-07T23:32:29.521798638Z,game ended,2025-01-07T23:32:32.83282348Z,false,2025-01-07T23:08:59.845870384Z,true,2025-01-07T23:33:28.929460825Z,"{""age"":""40"",""gender"":""Male"",""strategy"":""description was short and precise"",""enjoy"":"""",""feedback"":"""",""education"":""master""}",2025-01-07T23:33:28.939652393Z,01JH1F2GX5K41HMV06X44CSAH5,2025-01-07T22:59:21.870911944Z,2,2025-01-07T22:59:45.26834595Z,true,2025-01-07T23:01:47.29160796Z,01JH1F2GX5K41HMV06X44CSAH5,2025-01-07T23:01:47.298672226Z,01JH1G1D4Z7WR84E7CX2C3JX7H,2025-01-07T23:01:47.298672226Z,Repi,2025-01-07T23:08:59.845870384Z,#29828D,2025-01-07T23:08:59.845870384Z,0,2025-01-07T23:08:59.845870384Z,01JH1FPPPG79N23KWKPN6Z7J56,2025-01-07T22:55:58.415621532Z,Brian Vetter,2025-01-07T22:55:58.415621532Z,01JH1GAWVS14DV5X2Y8EWRJHJA,2025-01-07T23:08:59.845870384Z,director,2025-01-07T23:32:16.43898767Z,1.800000,2025-01-07T23:32:32.731194871Z,/avatars/blue.png,2025-01-07T23:08:59.845870384Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T22:55:58.421467758Z,full-comp-between,2025-01-07T22:55:58.421467758Z,"{""participantKey"":""66de22000b28da3fb0efe439"",""STUDY_ID"":""677da39d1cabd8539d9e95f8"",""SESSION_ID"":""677daf8094d4e15c3fcf6e6d""}",2025-01-07T22:55:58.843332168Z
01JH1G1W1GMSTBXY61YBYZSH3E,,,,,,,null,2025-01-07T23:02:02.554089959Z,,,,,,,01JH1G90GG5D87THDQASZH8ZSV,2025-01-07T23:16:10.466246155Z,2,2025-01-07T23:02:09.321430337Z,,,,,,,,,,,,,01JH1G1SSSKFZPBCWTHCPAX9HT,2025-01-07T23:02:02.544552731Z,672a4cf329037fe3a0263a78,2025-01-07T23:02:02.544552731Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:02:02.554089959Z,full-comp-within,2025-01-07T23:02:02.554089959Z,"{""participantKey"":""672a4cf329037fe3a0263a78"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db124becc263fb2cb1506""}",2025-01-07T23:02:03.34162282Z
01JH1G2MSZ3J6DCAMVNV5RMHWN,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:04:08.24967533Z,1.860000,2025-01-07T23:26:47.216861967Z,/tangrams/440_145.png,2025-01-07T23:26:43.999860715Z,game ended,2025-01-07T23:26:47.275530338Z,false,2025-01-07T23:04:08.24967533Z,true,2025-01-07T23:27:58.793624304Z,"{""age"":""24"",""gender"":"""",""strategy"":""using the same words my partner used to describe certain shapes so it would be more clear"",""enjoy"":""yes! although we didn't have time to chat, I felt a sense of camaraderie because we started to use the same strategy. nice to work together"",""feedback"":""it glitched a couple of times but didn't really impact the experiment"",""education"":""bachelor""}",2025-01-07T23:27:58.785306893Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:02:27.909867838Z,2,2025-01-07T23:03:28.514222858Z,true,2025-01-07T23:04:08.024404505Z,01JH1F0VW7XB18ASJ0NKJ196TK,2025-01-07T23:04:08.049748451Z,01JH1G5PKED02CRETCRRMX4XZQ,2025-01-07T23:04:08.049748451Z,Minu,2025-01-07T23:04:08.24967533Z,#444EA1,2025-01-07T23:04:08.24967533Z,0,2025-01-07T23:24:00.438483538Z,01JH1G2MN9Q9KEDHDVE36TBFQH,2025-01-07T23:02:27.903311174Z,64e7e9cacf76d2e8deb2c7d5,2025-01-07T23:02:27.903311174Z,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,2025-01-07T23:04:08.24967533Z,matcher,2025-01-07T23:26:14.066512952Z,1.860000,2025-01-07T23:26:47.216861967Z,/avatars/red.png,2025-01-07T23:04:08.24967533Z,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:02:27.909867838Z,full-comp-within,2025-01-07T23:02:27.909867838Z,"{""participantKey"":""64e7e9cacf76d2e8deb2c7d5"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db274e6122bb726370c89""}",2025-01-07T23:02:28.078453027Z
01JH1J39SQM9TWDFAT1P8BXC1F,,,,,,,lobby timed out,2025-01-07T23:53:25.023197617Z,,,true,2025-01-07T23:53:39.174953921Z,"{""gamefailed"":""nogame""}",2025-01-07T23:53:39.162124279Z,01JH1G90GG5D87THDQASZH8ZSV,2025-01-07T23:37:46.575004438Z,2,2025-01-07T23:38:11.974783683Z,true,2025-01-07T23:43:24.99580186Z,01JH1G90GG5D87THDQASZH8ZSV,2025-01-07T23:43:25.016830789Z,01JH1JDMANZXK3QQ8ZWVRE15BP,2025-01-07T23:43:25.016830789Z,,,,,,,01JH1J3967BWWC3DQYKCK9N4MX,2025-01-07T23:37:46.551911887Z,awy,2025-01-07T23:37:46.551911887Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:37:46.575004438Z,full-comp-within,2025-01-07T23:37:46.575004438Z,"{""participantKey"":""665905fe269c7299f759eb07"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db65c5a4389f3f9a18822""}",2025-01-07T23:37:48.747656239Z
01JH1FC06GC630D30V7W87SGYR,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-07T22:59:22.085131443Z,0,2025-01-07T22:59:22.085131443Z,,2025-01-07T22:59:25.370993214Z,no more games,2025-01-07T23:37:10.875019944Z,true,2025-01-07T23:03:37.881650163Z,,,,,null,2025-01-07T23:37:10.875019944Z,2,2025-01-07T22:51:35.297981859Z,null,2025-01-07T23:03:45.329365835Z,01JH1F0VW6JT3H4WKEJFKRQGWC,2025-01-07T22:52:00.097930766Z,01JH1FFFPXR273BYE1VZBX08MJ,2025-01-07T22:52:00.097930766Z,Repi,2025-01-07T22:59:22.085131443Z,#29828D,2025-01-07T22:59:22.085131443Z,4,2025-01-07T23:03:37.881650163Z,01JH1FBZDXARHCZ7PGD6W1P9RG,2025-01-07T22:50:05.90475231Z,6655d884495da3a135750a7f,2025-01-07T22:50:05.90475231Z,01JH1FSER67KXZ0KX7H6DWGGC3,2025-01-07T22:59:22.085131443Z,director,2025-01-07T23:02:34.789542724Z,0,2025-01-07T22:59:22.085131443Z,/avatars/blue.png,2025-01-07T22:59:22.085131443Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:06:58.206804048Z,full-comp-between,2025-01-07T23:06:58.206804048Z,"{""participantKey"":""6655d884495da3a135750a7f"",""STUDY_ID"":""677da39d1cabd8539d9e95f8"",""SESSION_ID"":""677daf85bb6deeb6c4171c76""}",2025-01-07T22:50:06.447623297Z
01JH1FXYV1SA7P0DQSK9MG42Z3,,,,,,,null,2025-01-07T22:59:54.343467739Z,,,,,,,01JH1G90GG5D87THDQASZH8ZSV,2025-01-07T23:16:10.466246155Z,2,2025-01-07T23:06:05.92842928Z,,,,,,,,,,,,,01JH1FXVZ6AN6Y35ESG14F6H5T,2025-01-07T22:59:54.337605882Z,yinkatoheeb651@gmail.com,2025-01-07T22:59:54.337605882Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T22:59:54.343467739Z,full-comp-within,2025-01-07T22:59:54.343467739Z,"{""participantKey"":""67591f46288e7ea75b16edec"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db133648a64ffaff80d32""}",2025-01-07T22:59:55.295272733Z
01JH1H4WFRPY6W665M1HSWP7SW,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:25:42.854846671Z,1.680000,2025-01-08T00:03:46.573766544Z,/tangrams/389_297.png,2025-01-08T00:03:43.30385689Z,game ended,2025-01-08T00:03:46.65654289Z,false,2025-01-07T23:25:42.854846671Z,true,2025-01-08T00:05:07.633492195Z,"{""age"":""33"",""gender"":""males"",""strategy"":""describe the object quickly "",""enjoy"":""yes easy "",""feedback"":""minor glitches not been to select match and correct object was selected but said wrong"",""education"":""high-school""}",2025-01-08T00:05:07.646315129Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:21:09.895225326Z,2,2025-01-07T23:25:05.857654521Z,true,2025-01-07T23:25:42.158022275Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:25:42.194268741Z,01JH1HD6DET7JA5Z6FPPEWSQWX,2025-01-07T23:25:42.194268741Z,Minu,2025-01-07T23:25:42.854846671Z,#444EA1,2025-01-07T23:25:42.854846671Z,0,2025-01-08T00:02:21.578265393Z,01JH1H4VX37ADZVF81E2GADGED,2025-01-07T23:21:09.880139487Z,6303c4fcbc7cb717214995ab,2025-01-07T23:21:09.880139487Z,01JH1GNZ96JNK9MCJ953Q6ZS67,2025-01-07T23:25:42.854846671Z,matcher,2025-01-08T00:03:02.36692367Z,1.680000,2025-01-08T00:03:46.573766544Z,/avatars/red.png,2025-01-07T23:25:42.854846671Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:21:09.895225326Z,full-noncomp,2025-01-07T23:21:09.895225326Z,"{""participantKey"":""6303c4fcbc7cb717214995ab"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db6b9c68f579f4cc5863a""}",2025-01-07T23:21:10.200871781Z
01JH1FD62ME2NE4MQZBQHN41G6,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-07T22:58:16.380928396Z,1.830000,2025-01-07T23:22:00.09619964Z,/tangrams/243_179.png,2025-01-07T23:21:56.942271504Z,game ended,2025-01-07T23:22:00.152184126Z,false,2025-01-07T22:58:16.380928396Z,true,2025-01-07T23:23:07.432998789Z,"{""age"":""22"",""gender"":""Male"",""strategy"":""Describe the most unique shape possible and always refer to that same wording from that point onwards!"",""enjoy"":""Yes, they described very well and also adapted the same strategy without talking about it"",""feedback"":""One laggy delay"",""education"":""high-school""}",2025-01-07T23:23:07.425796994Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:50:44.698475408Z,2,2025-01-07T22:52:07.545551554Z,true,2025-01-07T22:52:26.627223132Z,01JH1F0VW7XB18ASJ0P081ZZVT,2025-01-07T22:52:26.635063896Z,01JH1FG9M7YQG2FFSRACQFHJVC,2025-01-07T22:52:26.635063896Z,Repi,2025-01-07T22:58:16.380928396Z,#29828D,2025-01-07T22:58:16.380928396Z,0,2025-01-07T22:58:16.380928396Z,01JH1FD5T8T6RP8AT5GBQG1XYP,2025-01-07T22:50:44.692222264Z,6650d30d4396f10c42cd6503,2025-01-07T22:50:44.692222264Z,01JH1FPHKPB5NF5G3K1BA1EMSZ,2025-01-07T22:58:16.380928396Z,director,2025-01-07T23:21:35.249626527Z,1.830000,2025-01-07T23:22:00.09619964Z,/avatars/blue.png,2025-01-07T22:58:16.380928396Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T22:50:44.698475408Z,full-noncomp,2025-01-07T22:50:44.698475408Z,"{""participantKey"":""6650d30d4396f10c42cd6503"",""STUDY_ID"":""677da39d1cabd8539d9e95f8"",""SESSION_ID"":""677daf797e8a42737a1d7f50""}",2025-01-07T22:50:44.835700014Z
01JH1GNZ96JNK9MCJ953Q6ZS67,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-07T23:25:42.854846671Z,1.680000,2025-01-08T00:03:46.573766544Z,/tangrams/389_297.png,2025-01-08T00:03:43.325767939Z,game ended,2025-01-08T00:03:46.65654289Z,false,2025-01-07T23:25:42.854846671Z,true,2025-01-08T00:05:09.063163544Z,"{""age"":""62"",""gender"":""female"",""strategy"":""look for solid shapes or lines"",""enjoy"":""yes"",""feedback"":""i really enjoyed it"",""education"":""bachelor""}",2025-01-08T00:05:09.050919249Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:16:18.314994556Z,2,2025-01-07T23:17:24.953264708Z,true,2025-01-07T23:20:00.571933464Z,01JH1G90GH3ZQX32Q109C1JCDD,2025-01-07T23:20:00.588189503Z,01JH1H2RT7FS5634R1N72XSQSZ,2025-01-07T23:20:00.588189503Z,Repi,2025-01-07T23:25:42.854846671Z,#29828D,2025-01-07T23:25:42.854846671Z,0,2025-01-08T00:02:21.578265393Z,01JH1GNV48R8C12WCTQ27WG0G4,2025-01-07T23:13:01.222327703Z,6565f3239d4b3557933760d3,2025-01-07T23:13:01.222327703Z,01JH1H4WFRPY6W665M1HSWP7SW,2025-01-07T23:25:42.854846671Z,director,2025-01-08T00:03:02.36692367Z,1.680000,2025-01-08T00:03:46.573766544Z,/avatars/blue.png,2025-01-07T23:25:42.854846671Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:13:01.284595787Z,full-noncomp,2025-01-07T23:13:01.284595787Z,"{""participantKey"":""6565f3239d4b3557933760d3"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db4bdaf1fd482c06c5f10""}",2025-01-07T23:13:01.473852846Z
01JH1HG392QEBSGHD5HDZVESB5,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-07T23:37:11.789999101Z,1.710000,2025-01-08T00:16:33.678773135Z,/tangrams/192_219.png,2025-01-08T00:16:30.406878265Z,game ended,2025-01-08T00:16:33.768128762Z,false,2025-01-07T23:37:11.789999101Z,true,2025-01-08T00:19:25.932756559Z,"{""age"":""28"",""gender"":""Female"",""strategy"":""Describing the object with the most identifying detail as possible."",""enjoy"":""No. Because they took forever to give me any information and I ended up not being able to answer atleast one because no detail was given. I also felt like I didn't have any time to type and they were already telling me to explain, very pressured."",""feedback"":""Not much to say just wish my partner had given me detail on the one that i didn't click because of their lack of instruction."",""education"":""high-school""}",2025-01-08T00:19:25.920687173Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:27:17.303767534Z,2,2025-01-07T23:30:03.022880709Z,true,2025-01-07T23:37:10.856758577Z,01JH1G90GCS7MK45RCXBYEJBCN,2025-01-07T23:37:10.894316169Z,01JH1J26Z9B0WSTR9388H0PHCJ,2025-01-07T23:37:10.894316169Z,Minu,2025-01-07T23:37:11.789999101Z,#444EA1,2025-01-07T23:37:11.789999101Z,0,2025-01-07T23:54:11.648203552Z,01JH1HG2ZRT9N2EDXNX64GWANH,2025-01-07T23:27:17.28275343Z,6562421abbbe0dc4b89ad4ff,2025-01-07T23:27:17.28275343Z,01JH1H6986TMHYXR5CF4YHBS1G,2025-01-07T23:37:11.789999101Z,matcher,2025-01-08T00:16:01.557607255Z,1.710000,2025-01-08T00:16:33.678773135Z,/avatars/red.png,2025-01-07T23:37:11.789999101Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T23:27:17.303767534Z,full-comp-between,2025-01-07T23:27:17.303767534Z,"{""participantKey"":""6562421abbbe0dc4b89ad4ff"",""STUDY_ID"":""677db0490745f4eefd1ecf86"",""SESSION_ID"":""677db8421cabd8539d9e9a02""}",2025-01-07T23:27:17.454722386Z
01JH1F132905J6MP3FHXNYJ6QG,,,,,,,no more games,2025-01-07T23:25:42.174736779Z,,,,,,,null,2025-01-07T23:25:42.174736779Z,1,2025-01-07T22:44:10.309594076Z,,,,,,,,,,,,,01JH1F1311R9FVYFZ1D90ZAP0X,2025-01-07T22:44:08.393437346Z,test1,2025-01-07T22:44:08.393437346Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":3,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-07T22:44:08.400040883Z,full-noncomp,2025-01-07T22:44:08.400040883Z,"{""participantKey"":""66706c66421d9d62312ca575"",""STUDY_ID"":""677da39d1cabd8539d9e95f8"",""SESSION_ID"":""0tzqblkutcsk""}",2025-01-07T22:44:08.420632655Z
